,state,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
115,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - STD0374,Ordinary Non AC Seater 2+3,2024-07-17 08:30:00,06h 33m,2024-07-17 15:03:00,3.3,448,52
116,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - BLY0140,Janrath AC Seater 2+2,2024-07-17 08:47:00,05h 43m,2024-07-17 14:30:00,3.3,598,35
117,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - STD0071,Janrath AC Seater 2+2,2024-07-17 09:02:00,06h 14m,2024-07-17 15:16:00,3.3,598,36
118,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - KSB0009,Volvo AC Seater 2+2,2024-07-17 09:30:00,05h 00m,2024-07-17 14:30:00,4.7,844,39
119,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - MDD0050,Ordinary Non AC Seater 2+3,2024-07-17 10:25:00,05h 20m,2024-07-17 15:45:00,3.3,448,52
120,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - RKD0124,Shatabdi AC Seater 2+2,2024-07-17 10:31:00,05h 00m,2024-07-17 15:31:00,2.9,598,36
121,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - PLB0004,Shatabdi AC Seater 2+2,2024-07-17 11:00:00,05h 50m,2024-07-17 16:50:00,3.8,598,37
122,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - RKD0127,Shatabdi AC Seater 2+2,2024-07-17 11:49:00,05h 00m,2024-07-17 16:49:00,4.1,598,36
123,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - KSB0011,Volvo AC Seater 2+2,2024-07-17 12:30:00,05h 00m,2024-07-17 17:30:00,2.9,844,39
124,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - BRT0061,Ordinary Non AC Seater 2+3,2024-07-17 12:30:00,07h 10m,2024-07-17 19:40:00,3.3,448,52
125,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - BLY0106,Shatabdi AC Seater 2+2,2024-07-17 13:01:00,04h 59m,2024-07-17 18:00:00,2.7,598,37
126,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - STD0081,Ordinary Non AC Seater 2+3,2024-07-17 13:20:00,07h 27m,2024-07-17 20:47:00,3.3,450,52
127,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - BLY0146,Rajdhani Non AC Seater 2+3,2024-07-17 13:30:00,05h 00m,2024-07-17 18:30:00,3.3,448,52
128,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - BRT0062,Ordinary Non AC Seater 2+3,2024-07-17 13:30:00,07h 10m,2024-07-17 20:40:00,3.3,448,52
129,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - KSB0027,Shatabdi AC Seater 2+2,2024-07-17 13:45:00,05h 45m,2024-07-17 19:30:00,3.7,598,37
130,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - BDN0037,Ordinary Non AC Seater 2+3,2024-07-17 14:00:00,07h 30m,2024-07-17 21:30:00,3.3,476,52
131,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - BLY0109,Janrath AC Seater 2+2,2024-07-17 15:02:00,04h 43m,2024-07-17 19:45:00,1.8,598,36
132,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - KSB0053,Shatabdi AC Seater 2+2,2024-07-17 15:45:00,06h 00m,2024-07-17 21:45:00,2.8,598,37
133,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - STD0147,Ordinary Non AC Seater 2+3,2024-07-17 16:00:00,07h 15m,2024-07-17 23:15:00,0.0,448,52
134,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - HDD0085,Ordinary Non AC Seater 2+3,2024-07-17 16:06:00,08h 19m,2024-07-17 00:25:00,3.3,444,52
135,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - RKD0109,Janrath AC Seater 2+2,2024-07-17 16:31:00,05h 29m,2024-07-17 22:00:00,3.3,598,36
136,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - BLY0148,Rajdhani Non AC Seater 2+3,2024-07-17 17:00:00,05h 00m,2024-07-17 22:00:00,3.3,448,52
137,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - BRT0036,Ordinary Non AC Seater 2+3,2024-07-17 17:00:00,07h 10m,2024-07-17 00:10:00,3.3,449,52
138,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - BLY0107,Janrath AC Seater 2+2,2024-07-17 17:02:00,04h 43m,2024-07-17 21:45:00,4.3,598,36
139,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - HDD0090,Ordinary Non AC Seater 2+3,2024-07-17 17:04:00,09h 46m,2024-07-17 02:50:00,0.0,444,52
140,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - AWD0225,Shatabdi AC Seater 2+2,2024-07-17 17:30:00,05h 25m,2024-07-17 22:55:00,3.3,598,37
141,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - KSB0070,Shatabdi AC Seater 2+2,2024-07-17 17:32:00,05h 28m,2024-07-17 23:00:00,3.3,598,37
142,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - HDD0082,Ordinary Non AC Seater 2+3,2024-07-17 18:02:00,05h 13m,2024-07-17 23:15:00,3.3,444,52
143,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - RKD0137,Shatabdi AC Seater 2+2,2024-07-17 18:05:00,05h 00m,2024-07-17 23:05:00,2.8,598,37
144,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - HDD0092,Ordinary Non AC Seater 2+3,2024-07-17 18:20:00,05h 42m,2024-07-17 00:02:00,3.3,415,52
145,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - HDD0006,Janrath AC Seater 2+2,2024-07-17 18:30:00,06h 30m,2024-07-17 01:00:00,3.3,602,36
146,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - HDD0113,Rajdhani Non AC Seater 2+3,2024-07-17 18:31:00,06h 29m,2024-07-17 01:00:00,3.3,444,51
147,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - SBD0030,Pink Express AC Seater 2+2,2024-07-17 19:00:00,06h 00m,2024-07-17 01:00:00,3.3,598,41
148,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - PLB0056,Rajdhani Non AC Seater 2+3,2024-07-17 19:01:00,05h 59m,2024-07-17 01:00:00,3.3,454,51
149,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - RKD0113,Janrath AC Seater 2+2,2024-07-17 19:01:00,05h 30m,2024-07-17 00:31:00,1.6,598,36
150,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - HDD0095,Ordinary Non AC Seater 2+3,2024-07-17 19:02:00,07h 43m,2024-07-17 02:45:00,0.0,444,52
151,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - HDD0145,Ordinary Non AC Seater 2+3,2024-07-17 19:02:00,08h 08m,2024-07-17 03:10:00,0.0,450,52
152,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - HDD0069,Ordinary Non AC Seater 2+3,2024-07-17 19:29:00,04h 11m,2024-07-17 23:40:00,3.3,450,52
153,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - KSB0034,Shatabdi AC Seater 2+2,2024-07-17 19:45:00,05h 45m,2024-07-17 01:30:00,2.7,598,37
154,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - HDD0031,Ordinary Non AC Seater 2+3,2024-07-17 19:45:00,07h 25m,2024-07-17 03:10:00,3.3,450,52
155,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - HDD0105,Rajdhani Non AC Seater 2+3,2024-07-17 20:00:00,05h 41m,2024-07-17 01:41:00,3.3,450,51
156,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - AWD0240,Janrath AC Seater 2+3,2024-07-17 20:02:00,06h 13m,2024-07-17 02:15:00,3.3,520,48
157,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - HDD0147,Ordinary Non AC Seater 2+3,2024-07-17 20:03:00,05h 58m,2024-07-17 02:01:00,3.3,444,52
158,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - LKM0023,Shatabdi AC Seater 2+2,2024-07-17 20:03:00,05h 42m,2024-07-17 01:45:00,3.3,604,37
159,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - BRT0063,Ordinary Non AC Seater 2+3,2024-07-17 20:30:00,07h 10m,2024-07-17 03:40:00,3.3,448,52
160,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - KSB0039,Janrath AC Seater 2+2,2024-07-17 20:45:00,05h 00m,2024-07-17 01:45:00,1.6,598,36
161,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - SJP0210,Ordinary Non AC Seater 2+3,2024-07-17 21:12:00,05h 34m,2024-07-17 02:46:00,3.3,454,52
162,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - RKD0125,Shatabdi AC Seater 2+2,2024-07-17 21:22:00,05h 00m,2024-07-17 02:22:00,3.1,598,37
163,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - LKM0025,Shatabdi AC Seater 2+2,2024-07-17 21:50:00,05h 40m,2024-07-17 03:30:00,3.3,604,40
164,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - BLY0141,Shatabdi AC Seater 2+2,2024-07-17 22:00:00,05h 30m,2024-07-17 03:30:00,2.5,598,37
165,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - PLB0009,Shatabdi AC Seater 2+2,2024-07-17 22:16:00,05h 34m,2024-07-17 03:50:00,1.6,598,37
166,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - SBD0092,Janrath AC Seater 2+2,2024-07-17 22:30:00,05h 20m,2024-07-17 03:50:00,3.3,598,36
167,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - BLY0119,Shatabdi AC Seater 2+2,2024-07-17 22:31:00,05h 29m,2024-07-17 04:00:00,3.3,598,37
168,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - RKD0118,Shatabdi AC Seater 2+2,2024-07-17 22:44:00,05h 00m,2024-07-17 03:44:00,3.2,598,37
169,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - BLY0138,Janrath AC Seater 2+2,2024-07-17 23:02:00,05h 58m,2024-07-17 05:00:00,4.3,598,36
170,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - KSB0050,Shatabdi AC Seater 2+2,2024-07-17 23:15:00,06h 00m,2024-07-17 05:15:00,3.3,598,37
171,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - BLY0153,Janrath AC Seater 2+2,2024-07-17 23:30:00,04h 30m,2024-07-17 04:00:00,3.3,598,52
172,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - PLB0005,Shatabdi AC Seater 2+2,2024-07-17 23:45:00,04h 50m,2024-07-17 04:35:00,3.5,598,37
173,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,UPSRTC - RKD0120,Shatabdi AC Seater 2+2,2024-07-17 23:58:00,05h 02m,2024-07-17 05:00:00,4.1,598,36
174,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),2024-07-17 22:15:00,06h 00m,2024-07-17 04:15:00,4.8,799,32
175,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),2024-07-17 02:20:00,04h 50m,2024-07-17 07:10:00,3.1,600,7
176,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Rahul Travels,AshokLeyland Stile A/C,2024-07-17 21:30:00,06h 00m,2024-07-17 03:30:00,1.6,826,27
177,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Rahul Travels,AshokLeyland Stile A/C,2024-07-17 21:00:00,05h 30m,2024-07-17 02:30:00,1.9,826,30
178,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,SHRI RAM TRAVELS,A/C Seater (2+2),2024-07-17 23:59:00,05h 16m,2024-07-17 05:15:00,3.9,740,18
179,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),2024-07-17 03:40:00,04h 40m,2024-07-17 08:20:00,2.7,647,3
180,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,New Khaira TPT,AC Sleeper (2+1),2024-07-17 20:30:00,06h 20m,2024-07-17 02:50:00,3.3,799,30
181,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,SHRI RAM TRAVELS,A/C Seater (2+2),2024-07-17 22:45:00,06h 00m,2024-07-17 04:45:00,2.8,740,17
182,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,SHRI RAM TRAVELS,A/C Seater (2+2),2024-07-17 11:45:00,05h 00m,2024-07-17 16:45:00,2.9,740,16
183,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Jaiswal Tour and Travels,A/C Seater/Sleeper (2+1),2024-07-17 20:30:00,06h 00m,2024-07-17 02:30:00,1.7,700,52
184,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,SHRI RAM TRAVELS,A/C Seater (2+2),2024-07-17 21:20:00,05h 55m,2024-07-17 03:15:00,3.2,705,16
185,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Jaiswal Tour and Travels,A/C Sleeper (2+1),2024-07-17 21:00:00,06h 00m,2024-07-17 03:00:00,1.7,1200,30
186,UPSRTC,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Jaiswal Tour and Travels,A/C Sleeper (2+1),2024-07-17 20:45:00,06h 00m,2024-07-17 02:45:00,1.7,1650,30
187,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - BDV0109,Ordinary Non AC Seater 2+3,2024-07-17 05:27:00,03h 23m,2024-07-17 08:50:00,0.0,203,52
188,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - BDV0093,Ordinary Non AC Seater 2+3,2024-07-17 05:29:00,03h 20m,2024-07-17 08:49:00,0.0,203,52
189,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - BDV0097,Ordinary Non AC Seater 2+3,2024-07-17 06:28:00,03h 20m,2024-07-17 09:48:00,0.0,203,52
190,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - BDV0101,Ordinary Non AC Seater 2+3,2024-07-17 07:00:00,03h 20m,2024-07-17 10:20:00,0.0,203,52
191,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - BDV0083,Ordinary Non AC Seater 2+3,2024-07-17 08:28:00,03h 20m,2024-07-17 11:48:00,0.0,203,52
192,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - ALI0006,Janrath AC Seater 2+3,2024-07-17 08:30:00,03h 30m,2024-07-17 12:00:00,3.3,263,48
193,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - ALI0174,Janrath AC Seater 2+2,2024-07-17 09:29:00,03h 01m,2024-07-17 12:30:00,3.3,304,36
194,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - KSN0048,Janrath AC Seater 2+2,2024-07-17 10:00:00,03h 40m,2024-07-17 13:40:00,3.3,333,36
195,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - BDV0173,Janrath AC Seater 2+2,2024-07-17 10:29:00,03h 00m,2024-07-17 13:29:00,0.0,304,36
196,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - BDV0087,Ordinary Non AC Seater 2+3,2024-07-17 11:28:00,03h 20m,2024-07-17 14:48:00,0.0,203,52
197,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - BDV0105,Ordinary Non AC Seater 2+3,2024-07-17 11:30:00,03h 20m,2024-07-17 14:50:00,0.0,203,52
198,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - BSP0002,Ordinary Non AC Seater 2+3,2024-07-17 11:30:00,03h 30m,2024-07-17 15:00:00,3.3,224,52
199,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - ALI0009,Janrath AC Seater 2+2,2024-07-17 11:30:00,03h 00m,2024-07-17 14:30:00,3.9,304,36
200,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - BDV0113,Ordinary Non AC Seater 2+3,2024-07-17 11:59:00,03h 20m,2024-07-17 15:19:00,0.0,203,52
201,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - PTG0151,Ordinary Non AC Seater 2+3,2024-07-17 12:10:00,03h 35m,2024-07-17 15:45:00,3.3,224,52
202,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - PTG0149,Rajdhani Non AC Seater 2+3,2024-07-17 12:50:00,03h 20m,2024-07-17 16:10:00,3.3,224,51
203,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - BDV0091,Ordinary Non AC Seater 2+3,2024-07-17 13:58:00,03h 20m,2024-07-17 17:18:00,0.0,203,52
204,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - MZP0026,Rajdhani Non AC Seater 2+3,2024-07-17 14:20:00,03h 30m,2024-07-17 17:50:00,3.3,258,51
205,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - BDV0095,Ordinary Non AC Seater 2+3,2024-07-17 14:28:00,03h 20m,2024-07-17 17:48:00,0.0,203,52
206,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - KSN0054,Janrath AC Seater 2+3,2024-07-17 14:45:00,03h 34m,2024-07-17 18:19:00,3.3,291,48
207,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - BDV0107,Ordinary Non AC Seater 2+3,2024-07-17 15:50:00,03h 20m,2024-07-17 19:10:00,0.0,203,52
208,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - ALI0004,Janrath AC Seater 2+3,2024-07-17 16:00:00,04h 00m,2024-07-17 20:00:00,2.4,263,47
209,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0252,Ordinary Non AC Seater 2+3,2024-07-17 16:01:00,04h 14m,2024-07-17 20:15:00,0.0,255,52
210,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0166,Ordinary Non AC Seater 2+3,2024-07-17 16:27:00,01h 44m,2024-07-17 18:11:00,3.3,252,52
211,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - BDV0085,Ordinary Non AC Seater 2+3,2024-07-17 16:28:00,03h 20m,2024-07-17 19:48:00,3.3,203,52
212,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - ALI0176,Janrath AC Seater 2+2,2024-07-17 16:29:00,03h 01m,2024-07-17 19:30:00,3.3,304,35
213,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - BDV0099,Ordinary Non AC Seater 2+3,2024-07-17 16:30:00,03h 20m,2024-07-17 19:50:00,0.0,203,52
214,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0023,Ordinary Non AC Seater 2+3,2024-07-17 16:35:00,05h 15m,2024-07-17 21:50:00,3.3,252,52
215,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0254,Ordinary Non AC Seater 2+3,2024-07-17 17:01:00,03h 59m,2024-07-17 21:00:00,0.0,255,52
216,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0074,Ordinary Non AC Seater 2+3,2024-07-17 17:05:00,01h 45m,2024-07-17 18:50:00,3.3,255,52
217,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - BDV0175,Janrath AC Seater 2+2,2024-07-17 17:29:00,03h 00m,2024-07-17 20:29:00,0.0,304,36
218,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0157,Ordinary Non AC Seater 2+3,2024-07-17 17:30:00,03h 27m,2024-07-17 20:57:00,3.3,252,52
219,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0255,Ordinary Non AC Seater 2+3,2024-07-17 17:58:00,02h 08m,2024-07-17 20:06:00,0.0,255,52
220,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0079,Ordinary Non AC Seater 2+3,2024-07-17 18:05:00,02h 45m,2024-07-17 20:50:00,3.3,255,52
221,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0171,Ordinary Non AC Seater 2+3,2024-07-17 18:06:00,03h 44m,2024-07-17 21:50:00,0.0,255,52
222,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - ALI0011,Janrath AC Seater 2+2,2024-07-17 18:31:00,02h 59m,2024-07-17 21:30:00,2.3,304,36
223,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0035,Ordinary Non AC Seater 2+3,2024-07-17 18:32:00,02h 18m,2024-07-17 20:50:00,3.3,255,52
224,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0038,Ordinary Non AC Seater 2+3,2024-07-17 18:33:00,02h 57m,2024-07-17 21:30:00,3.3,252,52
225,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0159,Ordinary Non AC Seater 2+3,2024-07-17 18:59:00,04h 01m,2024-07-17 23:00:00,0.0,250,52
226,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0025,Ordinary Non AC Seater 2+3,2024-07-17 19:00:00,05h 40m,2024-07-17 00:40:00,3.3,252,52
227,UPSRTC,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0111,Ordinary Non AC Seater 2+3,2024-07-17 19:03:00,05h 57m,2024-07-17 01:00:00,3.3,255,52
