,ID,state,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
2037,2038,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 3375,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 20:45:00,03h 45m,2024-07-17 00:30:00,3.9,263.00,33
2038,2039,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 47745,INDRA(A.C. Seater),2024-07-17 21:00:00,04h 00m,2024-07-17 01:00:00,3.9,318.00,34
2039,2040,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 23973,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 21:00:00,03h 30m,2024-07-17 00:30:00,4.2,260.00,33
2040,2041,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 23975,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 22:00:00,03h 30m,2024-07-17 01:30:00,3.9,260.00,33
2041,2042,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 3383,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 22:45:00,04h 30m,2024-07-17 03:15:00,3.9,263.00,33
2042,2043,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 4376,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 22:50:00,03h 20m,2024-07-17 02:10:00,3.9,221.00,33
2043,2044,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 9367,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 23:00:00,02h 34m,2024-07-17 01:34:00,2.7,261.00,34
2044,2045,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 2803,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",2024-07-17 23:00:00,03h 40m,2024-07-17 02:40:00,2.8,248.00,24
2045,2046,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 5205,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 23:15:00,03h 15m,2024-07-17 02:30:00,3.9,263.00,33
2046,2047,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 9201,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 23:15:00,04h 15m,2024-07-17 03:30:00,3.9,263.00,33
2047,2048,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 3357,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 23:40:00,03h 45m,2024-07-17 03:25:00,3.9,263.00,33
2048,2049,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 46391,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 23:50:00,03h 55m,2024-07-17 03:45:00,3.9,263.00,33
2049,2050,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 4378,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 23:55:00,02h 59m,2024-07-17 02:54:00,3.9,221.00,33
2050,2051,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,TSRTC - 2043,LAHARI A/C SLEEPER CUM SEATER,2024-07-17 22:00:00,03h 00m,2024-07-17 01:00:00,4.6,286.00,26
2051,2052,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,TSRTC - 9699,Lahari A/C sleeper,2024-07-17 23:30:00,03h 00m,2024-07-17 02:30:00,4.1,388.00,20
2052,2053,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Svkdt travels,A/C Sleeper (2+1),2024-07-17 18:25:00,04h 20m,2024-07-17 22:45:00,4.2,405.00,9
2053,2054,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,NueGo,Electric A/C Seater/Sleeper (2+1),2024-07-17 19:45:00,03h 35m,2024-07-17 23:20:00,3.7,237.00,9
2054,2055,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),2024-07-17 20:50:00,03h 50m,2024-07-17 00:40:00,3.9,474.00,12
2055,2056,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Sri NVR Travels,NON A/C Sleeper (2+1),2024-07-17 20:50:00,03h 09m,2024-07-17 23:59:00,3.8,669.00,13
2056,2057,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),2024-07-17 20:55:00,03h 45m,2024-07-17 00:40:00,3.9,532.00,12
2057,2058,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,GMC Travels,A/C Seater / Sleeper (2+1),2024-07-17 21:50:00,03h 40m,2024-07-17 01:30:00,4.3,590.00,9
2058,2059,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,SRI RATAN TATA EXPRESS,A/C Sleeper (2+1),2024-07-17 18:15:00,04h 15m,2024-07-17 22:30:00,3.5,1994.00,1
2059,2060,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),2024-07-17 18:15:00,04h 15m,2024-07-17 22:30:00,3.4,949.00,7
2060,2061,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajesh Transports,Volvo 9600 Multi-Axle A/C Sleeper (2+1),2024-07-17 18:30:00,03h 05m,2024-07-17 21:35:00,4.3,1844.00,12
2061,2062,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Sai RK Travels,A/C Seater/Sleeper (2+1),2024-07-17 18:30:00,03h 50m,2024-07-17 22:20:00,3.4,990.00,16
2062,2063,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajesh Transports,NON A/C Sleeper (2+1),2024-07-17 19:00:00,04h 30m,2024-07-17 23:30:00,4.3,1280.00,18
2063,2064,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,SVD Vedansh Travels,A/C Sleeper (2+1),2024-07-17 19:00:00,03h 20m,2024-07-17 22:20:00,3.7,2099.00,1
2064,2065,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Go Tour Travels and Holidays,A/C Sleeper (2+1),2024-07-17 20:30:00,03h 55m,2024-07-17 00:25:00,4.3,890.00,8
2065,2066,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Cherry Collars,Bharat Benz A/C Sleeper (2+1),2024-07-17 20:50:00,02h 55m,2024-07-17 23:45:00,4.0,3590.00,4
2066,2067,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,PRL BUS,A/C Seater / Sleeper (2+1),2024-07-17 21:00:00,02h 59m,2024-07-17 23:59:00,4.0,700.00,16
2067,2068,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Mahi Trans Solutions,A/C Sleeper (2+1),2024-07-17 21:55:00,02h 55m,2024-07-17 00:50:00,3.9,3324.00,30
2068,2069,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Mythri Tours And Travels,A/C Sleeper (2+1),2024-07-17 22:00:00,03h 45m,2024-07-17 01:45:00,4.5,809.00,8
2069,2070,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Krk Travels,Non A/C Seater / Sleeper (2+1),2024-07-17 22:56:00,00h 49m,2024-07-17 23:45:00,3.9,855.00,2
2070,2071,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,SVR Tours and Travels,A/C Seater / Sleeper (2+1),2024-07-17 23:00:00,03h 00m,2024-07-17 02:00:00,3.5,990.00,40
2071,2072,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),2024-07-17 23:00:00,03h 00m,2024-07-17 02:00:00,3.4,1099.00,2
2072,2073,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Jagan Travels,A/C Sleeper (2+1),2024-07-17 23:00:00,01h 30m,2024-07-17 00:30:00,4.0,900.00,1
2073,2074,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),2024-07-17 23:10:00,03h 20m,2024-07-17 02:30:00,3.5,700.00,31
2074,2075,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,V Kaveri Travels,A/C Seater / Sleeper (2+1),2024-07-17 23:30:00,03h 30m,2024-07-17 03:00:00,3.5,800.00,21
2075,2076,APSRTC,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,SVR Tours and Travels,Volvo Multi Axle Sleeper B11R (2+1),2024-07-17 23:45:00,02h 15m,2024-07-17 02:00:00,3.5,800.00,10
